id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;ITAIPU              ;PNITAI;ITAIPU;151;66;2026-01-01;219.4;100.68;92.47;7806.97;7655.0;0.0;;7655.0;;9309.21;9295.91;2862.41;-1.313;130.5303;0.0
SE;Sudeste/Centro-Oeste;RCU;PARAGUAI       ;SUDESTE             ;PYUSMS;MANSO;160;278;2026-01-01;283.56;224.46;58.19;111.0;111.0;0.0;0.0;111.0;;130.93;;130.93;5.042;0.24;116.28
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYPP;PONTE DE PEDRA;161;281;2026-01-01;395.61;150.71;84.38;68.21;49.0;14.0;;63.0;;68.98;;68.98;0.106;0.0926;68.41
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ;ITIQUIRA I;162;304;2026-01-01;412.01;320.27;101.52;52.12;48.0;3.0;1.0;52.0;;50.15;;50.15;0.011;0.25;52.38
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ2;ITIQUIRA II;163;305;2026-01-01;320.22;180.78;;52.12;48.0;0.0;0.0;48.0;;50.15;;0.0;0.001;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUJAU;JAURU;164;195;2026-01-01;354.85;249.01;67.78;73.06;65.0;0.0;1.0;66.0;0.0;77.41;;77.41;0.022;0.09;73.17
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFUHRB;RETIRO BAIXO;177;155;2026-01-01;614.92;577.18;44.41;53.39;51.0;0.0;0.0;51.0;;65.35;;65.35;-0.127;1.2816;54.55
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFTMAR;TRÊS MARIAS;178;156;2026-01-01;564.56;515.48;54.21;427.5;240.0;0.0;0.0;240.0;;355.55;;287.36;3.558;4.5516;384.61
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFQMDO;QUEIMADO;179;162;2026-01-01;818.36;638.09;27.03;25.28;21.0;0.0;1.0;21.0;;24.54;;24.54;0.437;0.1865;25.91
SE;Sudeste/Centro-Oeste;FIO;SANTA MARIA VIT;SUDESTE             ;ODUSUI;SUIÇA;187;145;2026-01-01;347.91;99.61;35.12;3.03;3.0;0.0;;3.0;;2.01;;0.62;0.0;0.13;0.16
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIPONO;PONTE NOVA;189;105;2026-01-01;758.23;;14.74;7.0;;0.0;;7.0;;8.0;;8.0;0.001;3.82;10.821
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;CBBILL;BILLINGS;190;118;2026-01-01;743.15;;67.26;12.0;;0.0;;12.0;;13.3;38.34;13.3;0.499;7.89;20.389
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;GPGUAR;GUARAPIRANGA;191;117;2026-01-01;732.93;;51.3;8.0;;0.0;;15.0;;21.67;;21.67;0.145;10.32;18.46
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIEDSO;EDGARD SOUZA;192;107;2026-01-01;708.86;;20.33;68.0;;84.0;;84.0;;52.01;;80.766;0.007;;80.766
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TIBONI;B. BONITA;193;37;2026-01-01;448.2;427.97;63.79;376.94;430.0;65.0;0.0;495.0;;459.21;413.47;287.29;3.164;49.5419;239.65
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TIBARI;BARIRI;194;38;2026-01-01;427.24;405.29;73.15;617.31;485.0;182.0;0.0;667.0;;517.67;473.66;88.83;0.745;52.5677;124.58
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TIIBIT;IBITINGA;195;39;2026-01-01;403.77;382.69;53.51;785.1;584.0;357.0;0.0;941.0;;668.15;630.5;170.9;1.327;55.3287;166.44
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TIPROM;PROMISSÃO;196;40;2026-01-01;382.77;357.74;69.94;1167.73;301.0;160.0;0.0;461.0;;693.53;655.41;117.3;5.147;56.4116;322.71
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;PARANA              ;TINAVA;N. AVANHANDAVA;197;42;2026-01-01;357.62;326.68;80.0;383.26;499.0;0.0;0.0;499.0;;694.2;657.72;46.3;1.986;57.7435;-77.67
SE;Sudeste/Centro-Oeste;RCU;TIETE          ;PARANA              ;TITIRM;TRÊS IRMÃOS;198;43;2026-01-01;326.66;279.85;71.29;835.9;181.0;0.0;0.0;181.0;238.0;566.72;553.42;12.93;5.935;59.629;348.22
SE;Sudeste/Centro-Oeste;FIO;TIETE          ;SUDESTE             ;GPHBOR;HENRY BORDEN;199;119;2026-01-01;727.31;1.18;68.3;9.0;7.0;0.0;;7.0;;0.0;41.22;0.0;0.0;;-10.89
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS      ;SUDESTE             ;TOSMES;SERRA DA MESA;213;251;2026-01-01;447.18;333.67;55.41;157.22;435.0;0.0;0.0;435.0;;312.2;;312.2;14.647;3.8248;175.69
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOUHCB;CANA BRAVA;214;252;2026-01-01;332.29;287.54;75.21;537.59;334.0;0.0;;334.0;;358.67;;39.98;1.777;3.9448;105.73
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOUHSA;SAO SALVADOR;215;253;2026-01-01;286.74;261.57;47.23;392.94;352.0;0.0;;352.0;;404.52;;39.27;1.397;4.0913;37.73
SE;Sudeste/Centro-Oeste;RCU;TOCANTINS      ;SUDESTE             ;TOUHPA;PEIXE ANGICAL;216;257;2026-01-01;261.27;234.86;12.58;503.77;1229.0;0.0;;1229.0;;722.26;;309.85;2.806;6.5;131.63
SE;Sudeste/Centro-Oeste;FIO;TOCANTINS      ;SUDESTE             ;TOLAJ;LAJEADO;217;261;2026-01-01;211.81;175.57;38.02;1388.78;1594.0;3.0;0.0;1597.0;;1078.4;;324.84;5.278;8.7284;170.29
SE;Sudeste/Centro-Oeste;CED;TIETE          ;;TICPBA;CANAL P. BARRETO;;0;2026-01-01;;;;-238.0;;;;;;;;;;;
SE;Sudeste/Centro-Oeste;FIC;PARANA         ;PARANA              ;PNTIRM;ILHA + T. IRMÃOS;;44;2026-01-01;70.03;;70.03;3416.0;2734.0;0.0;0.0;2734.0;;3254.73;;48.363;;;200.343
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMSAPI;SALTO APIACAS;;225;2026-01-01;247.64;221.76;0.0;224.52;183.0;42.0;;225.0;;224.53;;224.53;0.012;;224.53
SE;Sudeste/Centro-Oeste;RES;SANTA MARIA VIT;SUDESTE             ;ODRBON;RIO BONITO;;;2026-01-01;646.46;490.16;53.19;2.2;3.0;0.0;0.0;3.0;;1.38;;1.38;-0.01;;2.19
S ;Sul;RCU;CAPIVARI       ;SUL                 ;CASPSO;G. P. SOUZA;22;115;2026-01-01;839.48;;60.72;20.96;22.0;0.0;;22.0;;19.44;;19.44;-0.094;0.06;20.92
S ;Sul;FIO;ITAJAI         ;SUL                 ;IAUHSP;SALTO PILAO;47;215;2026-01-01;319.54;114.45;162.98;250.49;64.0;179.0;8.0;251.0;;127.29;;127.29;0.0;0.22;250.71
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGGBMU;G. B. MUNHOZ;48;74;2026-01-01;729.85;605.77;62.22;359.87;638.0;0.0;;638.0;;375.53;;375.53;-0.242;6.3355;365.97
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSEGR;SEGREDO;49;76;2026-01-01;605.52;502.53;69.6;882.44;738.0;0.0;;738.0;-97.0;453.03;538.91;115.88;-0.038;6.421;140.49
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSCL;SANTA CLARA-PR;50;71;2026-01-01;800.71;706.85;69.58;71.76;79.0;0.0;7.0;86.0;;69.85;;69.85;0.052;0.43;72.25
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGFND;FUNDÃO;51;72;2026-01-01;705.49;607.47;98.25;94.17;82.0;1.0;7.0;90.0;;74.3;;5.62;0.007;0.4345;10.01
S ;Sul;RES;IGUACU         ;IGUACU              ;JDJORD;JORDÃO;52;73;2026-01-01;607.64;538.43;69.27;119.27;10.0;0.0;0.0;10.0;97.0;95.88;10.0;22.63;0.001;0.44;30.85
S ;Sul;RCU;IGUACU         ;IGUACU              ;IGSSAN;SALTO SANTIAGO;53;77;2026-01-01;502.75;398.27;83.99;1019.83;838.0;0.0;;838.0;;580.63;;73.93;-0.047;7.1555;261.99
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGSOSO;SALTO OSORIO;54;78;2026-01-01;396.31;326.25;90.49;850.91;1017.0;0.0;;1017.0;;565.96;;29.21;-0.024;7.2855;-10.32
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGSCAX;SALTO CAXIAS;55;82;2026-01-01;324.13;259.12;56.21;1346.43;1394.0;0.0;;1394.0;;711.33;;183.91;-0.352;8.39;315.1
S ;Sul;FIO;IGUACU         ;IGUACU              ;IGUHBI;BAIXO IGUACU;56;83;2026-01-01;258.68;242.41;67.07;1212.83;972.0;107.0;0.0;1079.0;0.0;753.06;;73.57;0.0;9.4361;-190.4
S ;Sul;RES;JACUI          ;SUL                 ;JIERNE;ERNESTINA;69;110;2026-01-01;489.82;457.35;109.89;36.38;15.0;46.0;2.0;63.0;;35.78;;35.78;-0.643;0.0465;35.78
S ;Sul;RCU;JACUI          ;SUL                 ;JIPREA;PASSO REAL;70;111;2026-01-01;322.93;279.94;74.78;565.57;104.0;550.0;0.0;654.0;;549.6;;496.92;-6.262;0.7335;496.92
S ;Sul;FIO;JACUI          ;SUL                 ;JIJACU;JACUI;71;112;2026-01-01;279.69;181.87;96.06;661.21;0.0;631.0;0.0;631.0;;569.48;;5.16;-0.051;0.759;5.77
S ;Sul;FIO;JACUI          ;SUL                 ;JIITAU;ITAUBA;72;113;2026-01-01;178.22;96.34;52.55;819.11;355.0;467.0;;822.0;;752.34;;119.77;-0.537;1.2052;186.18
S ;Sul;FIO;JACUI          ;SUL                 ;JIUDFR;D. FRANCISCA;73;114;2026-01-01;95.5;56.33;130.69;894.14;246.0;689.0;0.0;935.0;0.0;890.7;;133.2;-0.593;1.7977;66.18
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHCA;CASTRO ALVES;74;97;2026-01-01;240.41;148.69;147.6;257.71;157.0;78.0;19.0;254.0;0.0;258.43;;258.43;-0.126;0.849;258.43
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHMC;MONTE CLARO;75;98;2026-01-01;148.64;107.37;169.82;441.67;165.0;272.0;6.0;443.0;0.0;443.54;;179.29;-0.008;2.1968;187.55
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHQJ;14 DE JULHO;76;99;2026-01-01;104.57;71.28;156.88;459.21;194.0;244.0;31.0;469.0;0.0;475.38;;22.82;-0.032;2.6823;14.58
S ;Sul;RES;JACUI          ;SUL                 ;JIDVSA;DIVISA;77;;2026-01-01;839.18;;103.41;4.25;;6.0;0.0;6.0;;4.25;;4.25;;;4.25
S ;Sul;RES;JACUI          ;SUL                 ;JIBLNG;BLANG;78;;2026-01-01;792.57;;88.88;14.1;;0.0;11.0;11.0;;12.21;;7.85;;;7.85
S ;Sul;RES;JACUI          ;SUL                 ;JISLRS;SALTO RS;79;;2026-01-01;756.08;;102.33;20.0;;12.0;1.0;13.0;7.0;21.41;;21.41;;;9.0
S ;Sul;FIO;JACUI          ;SUL                 ;OSCNST;CANASTRA;80;87;2026-01-01;540.83;200.53;-9.2;27.0;20.0;0.0;0.0;20.0;;21.0;11.6;21.0;;;20.0
S ;Sul;RCU;PARANAPANEMA   ;IGUACU              ;PPUHMU;GOV JAYME CANET JR;141;57;2026-01-01;632.67;512.51;71.65;158.14;160.0;26.0;27.0;213.0;;150.74;;150.74;-0.747;1.5939;158.99
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHSR;SAO ROQUE;165;88;2026-01-01;755.77;706.07;61.65;534.95;63.0;0.0;0.0;63.0;;535.51;;535.51;-0.141;0.7;535.51
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIGAR;GARIBALDI;166;89;2026-01-01;705.29;659.14;112.56;202.94;4.0;45.0;13.0;62.0;0.0;519.25;;126.26;-0.671;1.9432;126.26
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHCN;CAMPOS NOVOS;167;90;2026-01-01;658.4;477.47;68.0;106.98;188.0;0.0;0.0;188.0;0.0;527.49;;30.9;-0.807;1.9968;41.32
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHBG;BARRA GRANDE;168;86;2026-01-01;640.07;480.87;72.94;619.77;235.0;7.0;0.0;242.0;0.0;618.41;;618.41;-2.081;0.7268;618.41
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHMA;MACHADINHO;169;91;2026-01-01;476.67;376.41;75.76;838.85;734.0;0.0;;734.0;;1541.03;;407.53;-0.438;3.4235;407.53
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIITÁ;ITÁ;170;92;2026-01-01;369.79;268.38;96.27;3082.3;1487.0;1040.0;;2527.0;;3626.26;;2342.96;-4.155;6.0287;2342.96
S ;Sul;RCU;URUGUAI        ;SUL                 ;PFPFUN;PASSO FUNDO;171;93;2026-01-01;596.75;336.25;87.08;146.11;49.0;0.0;;49.0;;147.65;;147.65;-2.283;0.909;144.73
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHMO;MONJOLINHO;172;94;2026-01-01;328.81;265.55;115.44;159.01;81.0;68.0;;149.0;;246.38;;105.61;-0.169;1.0474;108.52
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHFC;FOZ CHAPECO;173;103;2026-01-01;264.73;214.4;72.72;3971.53;1808.0;2136.0;0.0;3944.0;0.0;3475.84;;1359.86;-2.644;8.0481;1359.86
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUQQX;QUEBRA QUEIXO;174;95;2026-01-01;546.27;426.34;43.67;51.76;15.0;0.0;1.0;16.0;;51.87;;51.87;-0.003;0.1045;51.87
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUSJO;SAO JOSE;175;101;2026-01-01;154.06;133.72;39.0;878.87;161.0;744.0;;905.0;;868.83;;868.83;-0.111;1.6042;880.36
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHPJ;PASSO SAO JOAO;176;102;2026-01-01;128.32;100.96;97.73;920.55;178.0;736.0;0.0;914.0;0.0;901.64;;32.45;-0.265;1.9406;20.91
NE;Nordeste;FIO;JEQUITINHONHA  ;NORDESTE            ;JEUITP;ITAPEBI;68;154;2026-01-02;109.4;26.25;40.01;86.58;0.0;47.0;0.0;47.0;0.0;50.03;;9.2;-0.924;1.53;10.15
NE;Nordeste;RCU;PARAGUACU      ;NORDESTE            ;PGUCV;PEDRA DO CAVALO;109;189;2026-01-02;112.42;3.29;72.88;3.48;3.0;0.0;;3.0;;1.77;;1.77;-1.624;5.9119;1.85
NE;Nordeste;RCU;PARNAIBA       ;NORDESTE            ;PIBESP;BOA ESPERANÇA;110;190;2026-01-02;300.74;259.61;41.47;383.28;418.0;0.0;;418.0;;416.41;;416.41;7.178;0.7361;391.18
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFSOBR;SOBRADINHO;180;169;2026-01-02;387.62;362.11;43.75;1930.0;1357.0;0.0;;1357.0;;2383.95;;1775.95;188.368;49.3429;1775.95
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFLGON;LUIZ GONZAGA;181;172;2026-01-02;300.91;251.48;34.83;1050.0;953.0;0.0;;953.0;;2304.92;;0.0;46.341;111.6316;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFMOXO;APOLONIO SALES;182;173;2026-01-02;251.65;230.23;82.3;966.57;72.0;0.0;;72.0;883.0;2304.92;;0.0;;114.3074;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFP123;P. AFONSO 1,2,3;183;174;2026-01-02;230.13;138.29;94.9;81.69;84.0;0.0;;84.0;;2304.92;;0.0;0.339;114.3774;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFPAF4;P. AFONSO 4;184;175;2026-01-02;251.41;137.69;69.86;871.43;883.0;0.0;;883.0;;2304.92;;0.0;;32.4832;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFXING;XINGO;185;178;2026-01-02;137.51;14.78;41.46;967.0;947.0;0.0;;947.0;;2206.25;;0.0;4.062;114.7539;
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAUCCA;CACHOEIRA CALDEIRAO;1;204;2026-01-02;58.32;42.16;102.21;475.99;513.0;21.0;;534.0;;439.53;;439.53;0.877;;476.87
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AMUHCN;COARACY NUNES;2;280;2026-01-02;42.08;21.67;98.63;531.94;332.0;221.0;;553.0;;439.09;;1.33;;0.0;2.14
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAFGO;FERREIRA GOMES;3;284;2026-01-02;20.67;2.76;36.04;550.15;581.0;0.0;;581.0;;440.77;;3.56;0.349;0.01;5.51
N ;Norte;RCU;AMAZONAS       ;MANAUS-AMAPA        ;AMUHBB;BALBINA;10;277;2026-01-02;48.9;26.41;52.45;614.62;852.0;0.0;;852.0;;713.93;;713.93;26.284;0.04;640.99
N ;Norte;RCU;AMAZONAS       ;BELO MONTE          ;CRCURU;CURUA-UNA;16;272;2026-01-02;27.41;10.55;21.81;140.3;128.0;0.0;;128.0;;145.32;;145.32;0.665;0.06;141.02
N ;Norte;FIO;AMAZONAS       ;MANAUS-AMAPA        ;AMSAJ;STO ANTONIO DO JARI;17;286;2026-01-02;29.55;2.51;47.39;408.13;309.0;0.0;0.0;309.0;;379.83;;379.83;0.433;0.9216;409.48
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSBM;BELO MONTE;18;288;2026-01-02;94.57;3.7;46.82;0.0;3724.0;0.0;0.0;3724.0;0.0;0.0;4054.39;0.0;0.0;;0.0
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSPM;PIMENTAL;19;314;2026-01-02;95.41;82.92;-5.56;4944.38;1019.0;0.0;3.0;1022.0;3635.91;5049.54;995.15;5049.54;0.0;6.8626;4951.24
N ;Norte;FIO;TOCANTINS      ;NORTE               ;TOUHET;ESTREITO;218;267;2026-01-02;153.72;132.68;50.37;2546.45;3473.0;0.0;;3473.0;;2440.57;;1249.58;4.494;10.3381;904.16
N ;Norte;RCU;TOCANTINS      ;NORTE               ;TOTUCU;TUCURUI;219;275;2026-01-02;62.04;6.22;29.91;7104.05;6914.0;0.0;;6914.0;;6944.96;;3336.55;7.201;29.0113;3417.18
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUGUA;GUAPORE;4;196;2026-01-02;479.15;304.53;89.76;40.0;37.0;0.0;3.0;40.0;;38.73;;38.73;0.035;0.0442;40.08
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUHJI;JIRAU;5;285;2026-01-02;90.0;74.3;100.0;27591.0;22295.0;5019.0;277.0;27591.0;0.0;27121.54;;27121.54;-10.243;64.1723;27644.93
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUSSN;SANTO ANTONIO;6;287;2026-01-02;71.28;55.61;98.4;26979.56;20327.0;6078.0;608.0;27013.0;0.0;26415.12;;501.51;-9.666;64.1723;136.07
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMSU;SAMUEL;7;279;2026-01-02;82.71;54.66;21.74;532.88;388.0;0.0;;388.0;;574.42;;574.42;4.949;0.41;538.26
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMUHRD;RONDON II;8;276;2026-01-02;265.7;205.65;46.97;162.61;137.0;0.0;19.0;156.0;;163.82;;163.82;0.927;0.2842;163.82
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMDA;DARDANELOS;9;310;2026-01-02;213.57;118.25;15.23;411.06;298.0;113.0;0.0;411.0;0.0;411.26;;411.26;0.004;0.2;411.26
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMJRN;JURUENA;11;309;2026-01-02;452.16;416.8;290.45;140.91;126.0;16.0;;142.0;0.0;143.23;;143.23;0.003;2.32;143.23
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;TELES PIRES         ;AMSNPE;SINOP;12;227;2026-01-02;293.56;272.5;10.59;746.12;940.0;29.0;;969.0;;811.6;;811.6;0.0;3.7635;749.89
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMCLR;COLIDER;13;228;2026-01-02;266.4;250.33;-659.58;1141.81;673.0;542.0;;1215.0;;868.73;;75.39;0.0;3.7635;173.11
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUHTP;TELES PIRES;14;229;2026-01-02;220.41;162.85;93.73;2787.0;2692.0;95.0;;2787.0;;3020.82;;2076.83;2.512;3.8177;2005.33
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUSMA;SAO MANOEL;15;230;2026-01-02;161.44;138.57;100.0;3008.0;2962.0;46.0;;3008.0;;3077.37;;18.86;0.0;3.8177;241.48
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUHEC;CANDONGA;23;139;2026-01-02;327.2;278.54;69.28;106.0;106.0;0.0;2.0;106.0;;101.0;;101.0;-0.039;0.7442;106.71
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;PCGAMO;GUILM. AMORIM;24;192;2026-01-02;494.45;377.15;80.59;43.53;47.0;0.0;2.0;47.0;;37.81;;37.81;-0.013;0.5842;44.1
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCSCAR;SA CARVALHO;25;193;2026-01-02;372.83;256.64;91.07;48.39;46.0;1.0;;47.0;;36.45;;0.85;-0.002;0.59;4.06
SE;Sudeste/Centro-Oeste;RES;DOCE           ;SUDESTE             ;DCSACM;SANTONIO CM;26;193;2026-01-02;359.78;;;34.0;;4.0;;4.0;30.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;SASGCM;SALTO GRANDE CM;27;134;2026-01-02;353.93;;73.87;45.76;48.0;1.0;;49.0;;47.18;;47.18;-0.087;0.17;49.84
SE;Sudeste/Centro-Oeste;RCU;DOCE           ;SUDESTE             ;DCPORT;PORTO ESTRELA;28;135;2026-01-02;253.42;204.57;52.45;44.11;47.0;0.0;;47.0;;47.35;;0.0;-0.042;0.19;-7.0
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUBAG;BAGUARI;29;141;2026-01-02;184.8;165.17;58.23;212.58;205.0;0.0;0.0;205.0;;229.3;;67.19;-0.047;3.49;90.49
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCAIMO;AIMORES;30;143;2026-01-02;89.8;59.81;50.82;255.75;257.0;0.0;16.0;273.0;;243.21;;28.73;-0.157;4.6048;48.21
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCMASC;MASCARENHAS;31;144;2026-01-02;60.47;37.9;76.73;331.03;333.0;0.0;;333.0;;294.11;;51.42;-0.051;5.2061;60.83
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRCAMA;CAMARGOS;32;1;2026-01-02;907.7;885.85;50.12;68.0;43.0;0.0;;43.0;;74.67;;74.67;0.117;0.2132;68.33
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRITUT;ITUTINGA;33;2;2026-01-02;885.81;856.33;95.4;46.281;48.0;0.0;0.0;48.0;;74.67;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRFUNI;FUNIL-MG;34;4;2026-01-02;807.96;767.07;80.03;196.26;212.0;0.0;;212.0;;212.08;;143.43;0.17;0.869;154.59
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRFURN;FURNAS;35;6;2026-01-02;757.76;670.03;31.49;769.47;266.0;0.0;0.0;266.0;;601.6;;414.77;8.129;4.0319;608.06
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMMOR;M. MORAES;36;7;2026-01-02;663.49;619.97;75.2;380.38;407.0;0.0;2.0;407.0;;605.9;;72.71;2.058;4.6319;133.04
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRLCBA;L. C. BARRETO;37;8;2026-01-02;619.91;557.64;34.66;412.25;392.0;0.0;1.0;392.0;;604.86;;16.78;0.333;4.7019;10.99
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRJAGU;JAGUARA;38;9;2026-01-02;557.66;512.16;72.0;378.97;313.0;0.0;;313.0;;601.12;;6.94;0.266;4.7377;1.23
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRIGAR;IGARAPAVA;39;10;2026-01-02;511.93;494.36;32.03;391.65;417.0;0.0;0.0;417.0;;601.91;;19.86;0.434;4.8477;96.91
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRVGRA;VOLTA GRANDE;40;11;2026-01-02;493.97;466.55;33.09;554.5;431.0;0.0;;431.0;;627.94;;44.36;1.767;5.0319;150.59
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRPCOL;P. COLOMBIA;41;12;2026-01-02;466.27;443.14;44.33;513.12;449.0;0.0;1.0;449.0;;715.22;;100.68;1.317;6.609;85.76
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;PDCACO;CACONDE;42;14;2026-01-02;842.2;750.3;38.16;75.4;32.0;0.0;0.0;32.0;;83.94;;83.94;0.172;0.42;75.99
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDECUN;E. DA CUNHA;43;15;2026-01-02;664.61;576.92;91.04;92.66;90.0;0.0;0.0;90.0;;128.09;;52.99;0.011;0.69;60.94
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDLIMO;LIMOEIRO;44;16;2026-01-02;572.61;546.86;92.79;86.59;83.0;0.0;0.0;83.0;;126.1;;1.92;;;-1.73
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMARI;MARIMBONDO;45;17;2026-01-02;433.49;381.83;22.49;711.44;1392.0;0.0;216.0;1392.0;;949.84;;206.71;2.097;15.6935;241.69
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRAGVL;A. VERMELHA;46;18;2026-01-02;376.73;327.48;28.47;1409.0;1409.0;0.0;0.0;1409.0;;1054.78;;143.85;3.811;18.9248;138.04
